[-0.58915997, -1.0335727, -1.6696235, -1.8310543, -0.9835496, 0.34661105, -0.59645617, 0.3310654, -0.03245331, -0.21395358, -0.615273, -1.2514155, -0.16459633] @@@ Campylorhynchus brunneicapillus
[0.19815019, -0.3229929, 0.33725902, -1.0396334, 0.7182541, 2.262551, 0.911657, -0.2414096, 1.7446699, 2.0571513, 2.9046028, 1.1968182, 0.28229412] @@@ Campylorhynchus brunneicapillus
[-0.6019456, -0.287559, 0.20955238, -1.1663299, 0.16157384, 1.8671141, 0.6403413, -0.3009631, 0.23066911, 1.9707494, 3.1538968, 1.2767828, 0.14134239] @@@ Campylorhynchus brunneicapillus
[-0.6171803, -0.14550865, 0.16666916, -1.0143425, 0.7486915, 2.2501, 0.35826206, -0.54767114, 0.31867763, 1.4873819, 1.6642827, 0.43559948, 0.6848435] @@@ Campylorhynchus brunneicapillus
[-0.48326126, -0.8207515, -1.7658063, -2.2629247, 0.7777623, 2.7721512, 2.528611, 2.0873919, 1.730299, 2.2155123, 1.6240246, 0.8950383, 0.712563] @@@ Campylorhynchus brunneicapillus
[1.2268178, 0.4747417, 0.7361788, 1.0084541, 0.12248825, 1.1616293, 0.13561437, 0.6037398, 0.70781505, 0.6333282, 0.53292376, 0.5725947, 0.90268254] @@@ Campylorhynchus brunneicapillus
[-0.23082, 0.29372212, 0.8818047, -0.3210538, 0.34551087, 1.3721119, 0.42328513, 0.32000783, 0.8326348, 1.0160587, 1.4176657, 0.3913935, 0.31912965] @@@ Campylorhynchus brunneicapillus
[0.8924519, 0.75497806, -0.06835064, 0.18309313, -0.05236555, 1.1482246, -0.55542487, 0.03414973, -0.44001845, 0.8428061, 0.7583378, -0.43269536, -0.21780077] @@@ Campylorhynchus brunneicapillus
[1.4020015, 0.7500817, 0.23249793, 0.23808184, -0.68248737, 1.3874627, -0.62567705, 0.4156753, -0.95603, 1.0667373, 0.46637464, -0.26413375, -0.05761418] @@@ Campylorhynchus brunneicapillus
[-0.08920784, 0.26144016, 0.6884816, -0.3117391, 0.30828416, 1.89554, 0.84104234, 0.22231175, 0.76224643, 1.184253, 2.1459205, 1.1883168, 1.2009712] @@@ Campylorhynchus brunneicapillus
[-0.12131734, 0.40740755, 1.7025803, 0.20861752, 0.7146408, 0.66827834, 0.52345598, -0.028068159, 0.60699165, 0.23220137, 0.25892526, -0.00049537484, 0.12753871] @@@ Campylorhynchus brunneicapillus
[-0.14129014, -0.99358934, -1.6441286, -1.8219463, -0.676912, 1.9715381, -1.3769121, -1.4815818, -0.15129055, -0.1277106, 2.7818916, -0.50892156, -1.0976292] @@@ Campylorhynchus brunneicapillus
[0.17073624, 0.4940477, 0.10077435, -0.34662098, 0.38590702, 0.6603413, -0.5419524, -0.7523047, -0.16322906, -0.22840357, 0.6048347, -0.6934849, 0.04849177] @@@ Campylorhynchus brunneicapillus
[0.54197305, 0.9961374, 0.2159467, 0.01564813, -0.9151682, 0.4935407, -0.8128825, 0.83278906, 0.33416963, 1.0704588, 0.4395106, -0.0853755, 0.31108135] @@@ Campylorhynchus brunneicapillus
[-0.15865795, 0.3735766, 0.68228024, 1.5980769, -0.14229266, 1.6947161, -0.6043897, 0.6205788, -0.4571536, 0.2671744, -0.53590435, -0.9368721, -0.15750842] @@@ Campylorhynchus brunneicapillus
[0.9081784, 0.938672, -0.23163752, -1.2534002, -1.6361948, -0.41618335, -2.3072696, -1.9008898, -1.5702124, -1.7892449, -1.078521, -1.850713, -1.1031737] @@@ Campylorhynchus brunneicapillus
[1.2713196, -0.17835087, -0.9636671, -0.9069094, -1.6455369, 0.89191574, -1.3616356, -0.44361097, -1.2340246, 0.00345221, 0.08802508, -0.41121703, -0.11308865] @@@ Campylorhynchus brunneicapillus
[0.9241569, 1.1623462, 0.3859709, -0.35823554, 0.29022554, 0.0271198, -0.19574928, -0.9484433, 0.04178793, -0.29885095, 1.253598, 0.50182223, -0.50652516] @@@ Campylorhynchus brunneicapillus
[-0.5142434, -0.29804713, -0.6989947, -1.9703791, -0.24819246, 1.1397451, -0.6304662, -0.7499386, 0.93172276, 1.7750607, 1.8423027, 0.24008518, 1.1788102] @@@ Campylorhynchus brunneicapillus
[-0.03513577, 0.9886103, -0.91701996, -1.5384289, 0.86145896, 0.665508, 0.51441336, -3.2055337, 0.30559728, -0.4225615, -0.7666766, -0.29672176, -2.4322252] @@@ Campylorhynchus brunneicapillus
[-0.57706445, 0.18575011, 0.7880336, -0.97064364, -0.30635208, 0.73109484, -0.41977543, -0.5678354, -0.62434644, 0.03875132, 0.63861805, -0.11392118, -0.29043376] @@@ Campylorhynchus brunneicapillus
[-0.05130782, -0.1399862, 0.28143382, -1.0878211, -0.8326633, 1.1669065, -0.59674275, -1.1358944, -0.50200033, 0.34543246, 1.5937262, -0.07252906, -0.65027124] @@@ Campylorhynchus brunneicapillus
[-0.5527781, -0.15449327, -0.13708037, -1.0922271, 0.12861975, 0.23248737, -0.9870505, -0.38263607, -0.99650854, -0.38560465, -0.07623536, 0.41156122, 0.9123332] @@@ Campylorhynchus brunneicapillus
[-0.46240595, -0.08034372, 1.0170865, -1.3947467, 0.06153607, 1.1900053, -1.1891788, -0.6653387, -1.5800922, 0.47510287, -0.30528086, 0.263855, 0.31067398] @@@ Campylorhynchus brunneicapillus
[-0.16291973, 0.64397234, 1.6208311, -0.08874401, 1.7215611, 0.45289406, 1.4130476, 0.2821574, 1.3562385, 0.96205246, 0.73995453, 1.2828958, 0.14871499] @@@ Campylorhynchus brunneicapillus
[-0.31122568, 0.29976305, 1.0327044, -0.6178788, 1.6506065, 2.1438508, 1.4350823, 1.3105334, 2.4203756, 2.5422432, 3.0606415, 0.5262082, 0.9806274] @@@ Campylorhynchus brunneicapillus
[0.21995546, 0.37390986, 0.626233, -0.23741353, -0.18180896, 0.99923617, 0.44994295, 0.85595256, 0.15888043, 0.6132458, 2.02773, 0.5452718, -0.32219347] @@@ Campylorhynchus brunneicapillus
[1.598274, -0.3735321, -0.770886, -0.33601773, -1.3432931, 1.6622336, -1.0825851, 0.04955983, -1.4982924, 1.0027939, 0.6604298, 0.08448514, -0.29542264] @@@ Campylorhynchus brunneicapillus
[0.21838687, 0.65535235, 0.3171055, -0.48533344, 0.1380482, 1.1541386, 0.12040506, -0.46457416, 0.08519823, 0.99315995, 1.0327853, -0.10088377, 1.1885508] @@@ Campylorhynchus brunneicapillus
[-0.4697252, 0.1141881, -0.85957056, -1.5121791, 1.364125, 0.84034973, 0.5980444, -2.107359, -0.44281584, -0.5570017, 0.05326492, 0.23317853, -1.4240056] @@@ Campylorhynchus brunneicapillus
[-0.80079454, -0.50548124, -1.1865764, -2.1462934, 1.2864085, 0.16925932, -0.3649721, -1.6662256, -0.24027823, -0.45951155, 0.2607067, -0.44953272, -2.3909683] @@@ Campylorhynchus brunneicapillus
[-0.5769953, -0.36808226, -2.072169, -2.53927, 0.5666937, 0.18642968, -0.16113862, -2.5162425, -0.45113602, 0.31949893, 0.62772095, -0.551294, -0.61177385] @@@ Campylorhynchus brunneicapillus
[-1.4415203, -0.6008317, -1.0577809, -2.1193275, 1.3023083, -0.28626537, 0.06392799, -1.0166377, -0.22175577, -0.17981859, 0.29961833, -0.05644055, -1.2999165] @@@ Campylorhynchus brunneicapillus
[-1.5123323, -0.77913624, -0.98724455, -1.043433, 1.7990746, -1.4441264, -0.15769677, -0.31666997, -0.76447606, -1.2580918, -0.08297849, 0.3446175, -1.2223622] @@@ Campylorhynchus brunneicapillus
[-0.75862426, 0.10030887, -0.49574384, -0.62584186, 2.303597, -0.78071827, 0.0142698, 0.00846842, -0.32394916, -0.73490995, 0.21230045, 0.63565034, -0.4995808] @@@ Campylorhynchus brunneicapillus
[-1.2724267, -0.3114426, -0.91968685, -1.6040405, 1.035347, -0.6206422, -0.018692, -1.3712534, -0.35868913, -0.7037769, -1.651734, -0.09951521, -0.7196272] @@@ Campylorhynchus brunneicapillus
[0.6164449, 0.8327079, 0.90216017, 0.01198291, 0.18571465, 2.057211, -0.01955256, 1.2047529, 0.83491963, 1.886362, 1.195953, 0.3131241, 1.0216278] @@@ Campylorhynchus brunneicapillus
[-0.2526542, -0.11522119, -1.591609, -2.8285894, -0.04008568, 0.24908668, -0.9377138, -2.3894978, 0.29560345, 0.50710064, 0.09091071, -0.8686299, -0.5244958] @@@ Campylorhynchus brunneicapillus
[-0.79972136, -0.46427456, -0.17931889, -1.032965, -0.22841299, -0.02077073, -0.23515607, -1.2013098, -0.0048625, -0.40774256, -0.22782393, -0.5004234, -0.39841652] @@@ Campylorhynchus brunneicapillus
[0.44230273, 0.17870615, 0.07513341, -0.5774089, -0.11250267, 1.3882483, -0.33851472, 0.33934847, -0.26719514, 0.8191994, -0.2512721, 0.19211647, 0.56015676] @@@ Campylorhynchus brunneicapillus
[-0.7082239, -0.03614025, -0.443409, -2.1068633, -0.79037964, -0.36897057, 0.33612713, -1.2878356, 0.27105653, 0.3222622, 1.0463761, 0.17610131, -0.5283912] @@@ Campylorhynchus brunneicapillus
[-1.3903518, 0.33832437, 0.9352978, -0.57084775, -0.14152758, 0.34815922, -0.7270512, 0.32523897, 0.03202785, 0.524035, 0.36390236, 0.612844, 0.34484532] @@@ Campylorhynchus brunneicapillus
[0.8257702, 0.15538421, 0.477777, 0.48384172, -0.71731836, 1.4058238, -1.4261044, 1.5904881, -0.6774583, 1.1266128, -0.44187674, -0.03366032, 0.3443799] @@@ Campylorhynchus brunneicapillus
[1.0279222, -0.21726243, -1.3090122, 0.7880485, -1.1376315, 1.4345267, -1.2638677, 0.16299681, -0.18006673, 2.0195625, -0.20531239, 0.65359855, 0.20653096] @@@ Campylorhynchus brunneicapillus
[0.18907848, 0.00763015, 0.5620441, -0.04548683, -0.6757883, 1.6305716, -1.161502, 0.9771582, -0.5287995, 1.3488432, -0.18632741, -0.12637456, 0.51320094] @@@ Campylorhynchus brunneicapillus
[0.32359675, 0.71078324, 0.52487713, -0.896098, -0.803793, 0.97503793, -1.0282966, 1.1707529, 0.20230983, 0.92098856, -0.1126707, 0.12691449, 0.30788583] @@@ Campylorhynchus brunneicapillus
[0.52862203, -0.00379928, 0.5279388, 0.43053058, -1.1706383, 1.3423177, -1.8681449, 0.75449896, -1.3565205, 0.7404594, -0.94079775, -0.3219063, -0.11887102] @@@ Campylorhynchus brunneicapillus
[0.798807, 0.06867203, -0.5719111, -2.209383, -0.9382186, 2.0136547, -1.2414854, -0.71872205, -1.00922, 1.4865046, 0.61299074, -0.5949833, -1.0655981] @@@ Campylorhynchus brunneicapillus
[-0.2180146, 0.28119263, 0.25868988, 0.24690947, -0.67060816, 1.0116302, -0.62697494, 0.10279129, 0.02986232, 0.7568383, -0.03925892, 0.20859757, 0.3020611] @@@ Campylorhynchus brunneicapillus
[-0.01866513, 0.5635791, 0.82924175, 0.6515432, -1.195913, 1.1726738, -1.0312598, 1.2502612, -0.587732, 1.0803305, -0.48354432, 0.3733801, 0.48373717] @@@ Campylorhynchus brunneicapillus
[-0.13893574, 0.38107276, -0.022178, -0.62013113, -0.10070333, 1.0459769, -0.7429166, 0.45697892, 0.04998989, 0.54372317, 0.24552783, 0.27426007, 0.13770288] @@@ Campylorhynchus brunneicapillus
[-0.17817077, -0.08794132, 0.65477353, -0.22308211, -0.6334937, 0.42581925, -0.21124692, -0.32673797, -0.1783539, 0.4330935, -0.01811145, 0.23844072, 0.06699832] @@@ Campylorhynchus brunneicapillus
[-0.75057226, 0.6715309, 0.53357714, 0.02556504, 1.0410228, 0.8449871, 1.114109, -0.65161306, 0.3927691, 0.7582649, 1.593719, 1.2506123, 0.03143467] @@@ Campylorhynchus brunneicapillus
[0.93796736, -0.20698111, -0.5460357, -0.3523687, -0.2812348, 2.1722891, -0.44196478, 0.4407758, 0.07652663, 1.9034802, 1.6614792, 0.550978, 0.22333117] @@@ Campylorhynchus brunneicapillus
[-0.07324757, 0.37002724, 0.90531224, 0.32749137, 1.4816864, 1.7099447, 0.48231426, -0.12888001, -0.15799013, 0.30281648, 0.6116661, 1.1853234, -0.17779921] @@@ Campylorhynchus brunneicapillus
[-0.25415605, 0.27162108, 0.31961608, 0.53576636, 1.3738353, 1.7363673, 0.6036477, 0.08037544, 0.5869363, 0.77570844, 1.8762748, 1.5740577, 0.8322401] @@@ Campylorhynchus brunneicapillus
[0.06891445, 0.9649967, 1.3886538, -0.90378857, 1.4274057, 0.9563528, 1.6993213, -0.46460935, 0.49379283, 0.64591616, 0.95018256, 1.9092133, 0.34455913] @@@ Campylorhynchus brunneicapillus
[-1.2679225, 0.14835604, 0.22103909, 1.2075138, 1.7650725, 0.33559996, 0.8437875, -0.02847373, 0.62643415, 0.08770623, 0.6372013, 0.65021604, -0.05461466] @@@ Campylorhynchus brunneicapillus
[1.2778513, 0.82864565, 1.342438, -0.16640294, -1.5094086, 2.1788456, -1.3007647, -1.4318186, -1.659958, 0.7219797, -0.00756319, -0.303739, 0.18979724] @@@ Campylorhynchus brunneicapillus
[1.1114941, -0.4612216, -1.192717, -0.20617543, -1.2841233, 1.753411, -0.5594073, 2.65792, 0.7074872, 2.0570054, 0.7710023, 0.61065316, 0.6743577] @@@ Campylorhynchus brunneicapillus
[0.46075377, -0.6192535, -0.50592625, 0.41435006, -0.3035061, 2.2447734, 1.139113, 2.8499324, 1.7776823, 2.7022665, 1.1830012, 0.80207646, 1.3068383] @@@ Campylorhynchus brunneicapillus
[0.71203727, -0.51132387, 0.0656179, -0.06064701, 0.593029, 2.1521404, 1.6763158, 2.4998999, 2.580641, 2.7286842, 2.1864817, 1.064217, 1.0589713] @@@ Campylorhynchus brunneicapillus
[-0.6550088, 1.3397485, 0.9430719, -0.8267224, -0.47583014, -0.42687508, -0.8934568, -0.4690233, 0.2680115, -0.34803048, -0.60035676, -1.0424023, -0.8854604] @@@ Campylorhynchus brunneicapillus
[-1.323681, 0.8100527, 0.9704942, -0.72062546, 0.07650434, 0.26948985, -0.15410575, -0.7022722, 0.16783957, -0.38670984, -0.49186462, -0.96675014, -1.2130345] @@@ Campylorhynchus brunneicapillus
[-0.13226067, -0.00610298, -0.718364, -0.3820601, -0.9310656, 0.48044062, -1.0017167, 0.570155, -0.31673476, 0.8325454, 0.32731766, -0.16385132, 0.80885017] @@@ Campylorhynchus brunneicapillus
[-0.49842855, -0.47841516, -0.80999935, -0.59809154, -0.72305846, 0.22338448, -1.1871089, 0.17905809, -0.66116035, 0.35600364, -0.10776874, -0.5291008, 0.5513896] @@@ Campylorhynchus brunneicapillus
[1.1879507, 1.7362874, 1.6063579, 0.75427616, 0.26351324, 0.95150274, -0.60807747, -0.04142205, 0.1801179, 0.85950845, 0.64559835, 0.09516825, 0.4919127] @@@ Campylorhynchus brunneicapillus
[0.52759755, 0.31670344, -1.1324197, -1.7233087, -0.4929811, -1.0647871, -2.2596514, -2.9371376, -2.0490968, -1.7313205, -0.9867769, -1.5016848, -1.7410319] @@@ Campylorhynchus brunneicapillus
[0.78896344, -0.01394989, -0.24328311, 0.33852342, -0.9361024, 0.9584673, -1.3170677, 0.5100351, -1.5814241, 0.48284698, -1.0710192, -0.60227364, -0.07884889] @@@ Campylorhynchus brunneicapillus
[0.7102819, 0.7085483, 0.07252672, -0.25963178, 0.25951782, 1.6657718, 0.19977517, -0.48550314, -0.13078254, 1.005555, 1.2056583, -0.31545806, -0.24191621] @@@ Campylorhynchus brunneicapillus
[0.35123748, 0.50225776, 0.59730816, -0.15514657, 1.0578269, 0.84426343, 1.1919751, -0.01069321, 1.6039914, 1.167453, 1.4130845, 1.4597942, 0.84649986] @@@ Campylorhynchus brunneicapillus
[0.1131375, 0.1694467, 0.04804628, 0.58086026, 0.7818649, 1.3606563, 1.2156204, 0.12883697, 1.7668638, 1.2204214, 1.2996603, 1.5300971, 1.2234497] @@@ Campylorhynchus brunneicapillus
[-0.29131112, 0.93957496, 0.50510883, -1.1023128, 1.1980698, 1.6553466, 1.6203485, 0.51972157, 1.409369, 0.84672683, 0.9161247, 0.78268343, 0.70194274] @@@ Campylorhynchus brunneicapillus
[0.4401623, 2.0372815, 1.4802974, -0.39988074, 0.2699166, -0.30310655, 1.8553563, 0.33116138, 1.5004569, 1.3955314, 1.4139898, 1.4213638, 0.2876916] @@@ Campylorhynchus brunneicapillus
[0.4304272, 0.91995823, 1.2670331, 0.05466032, -0.83902746, 1.469308, -1.136247, 0.88286304, -0.92183286, 0.3836076, -0.23878694, 0.34623674, 0.7733667] @@@ Campylorhynchus brunneicapillus
[0.34002486, 0.02796852, -0.90533125, -2.4878378, -0.27822778, 2.409805, -0.86362314, -1.167314, -0.16613714, 1.385483, 2.795958, 0.2911612, 0.07564417] @@@ Campylorhynchus brunneicapillus
[0.06574527, 1.0213152, 1.3440952, -1.5076399, 0.4409715, 0.7462139, 0.71795815, -1.8656614, -1.5842278, -0.8801113, -0.35842973, -1.3818665, -2.7466154] @@@ Campylorhynchus brunneicapillus
[-1.538905, -0.86430943, -0.74379593, -2.1550384, 1.2021513, -0.2737892, 0.29047355, -0.7716101, 0.5084087, 0.8496391, 1.5998299, 1.4883689, -1.1990702] @@@ Campylorhynchus brunneicapillus
[0.48278597, 0.96374524, -0.5064003, 0.22290672, -0.5750344, -0.27370536, -0.04787617, -1.3151542, 0.64834297, -1.2648051, 0.04314744, -0.44761547, -1.3755202] @@@ Campylorhynchus brunneicapillus
[0.6262389, 0.3865553, -0.7552764, -2.3853302, 0.10969606, 2.5096867, -1.024467, -0.41066894, -0.4543983, 2.4662068, 2.0505373, -0.90689826, -1.1758533] @@@ Campylorhynchus brunneicapillus
[-0.59472644, 0.44362453, 1.0717165, -0.18480043, -0.8354268, 1.0164211, -0.28166643, 0.9657127, -0.5605039, 0.49047187, -0.11163641, 0.16230343, 0.45432517] @@@ Campylorhynchus brunneicapillus
[0.1299939, 1.3380272, 0.8694466, -0.47625086, 0.8450105, 0.1157603, 0.8344576, -0.4465533, 1.0115216, 0.63428897, 0.7091509, 0.48875597, -0.15424737] @@@ Campylorhynchus brunneicapillus
[-0.6984753, -0.04310364, -0.6993088, -2.371935, -0.20692651, -1.4853333, -0.8558755, -1.8443481, -0.36885658, -0.316502, 1.1569122, 1.2955259, -0.40204996] @@@ Campylorhynchus brunneicapillus
[-2.4083784, -0.27905124, 0.572482, -1.4087429, -0.04416817, -0.90203404, -0.02677211, -1.8413874, 0.06827343, -0.26310343, -0.72064877, 0.09614883, -1.1874543] @@@ Campylorhynchus brunneicapillus
