[0.0672971, 0.22987258, -0.50591725, -0.1741786, 0.26639155, 0.64482105, 0.01930828, -0.41939038, 1.46951426, 0.29219462, -0.12189769, 0.62991674, 1.1482255, 0.16364343, 0.426686, 0.87657938, 0.45649151, 0.88725315, 0.21905486, 0.65685378, 0.07204952, 0.54656529, 0.34671669, 0.11900996, 0.49027717] @@@ Birds
[-0.69109532, 1.90810641, 1.31606195, 2.02508512, 1.16975576, -1.73528375, -3.21888767, -1.72027628, 1.37935845, 1.33656001, 2.96219983, -2.58504343, -1.73255572, -0.42243287, 3.68059987, 2.29165737, -1.25899455, -2.19548265, -1.02557741, 3.31567636, 1.53295459, 0.58808765, -3.43790299, -0.34484498, 1.60889253] @@@ Birds
[-0.53383798, 0.8440334, 0.48931085, 0.81447586, 0.75595672, -0.16095685, -0.52510559, -0.38421847, 0.64624503, 0.29154594, -0.00912727, -0.51725119, 0.74095901, -0.37504254, 0.46245781, -0.02893946, -0.21434206, 0.16844115, -0.56027284, 0.21601996, -0.64658314, 0.13831095, -0.83939999, 0.05087083, -0.2923849] @@@ Birds
[-0.61056711, 1.60207547, 1.53273061, 1.874317, 1.68122561, -0.41990447, -0.63761935, 0.28718339, 0.08328012, -0.14854225, 0.74732733, -0.26283894, 0.41404918, -0.12564493, 0.3087253, 0.07055068, 0.07542833, 0.7203029, 0.18420508, 0.64681659, -0.45383837, 0.04768605, -0.78674889, -0.33479388, -0.42962813] @@@ Birds
[-0.68470217, -0.81931091, -0.2550621, -0.91806631, -0.8083548, -1.21676941, 0.53320674, -0.34399366, -2.32448262, -1.10029649, -0.51356843, -0.06986624, -0.18089434, 0.5845106, 0.2515498, 0.34156316, 0.18536627, 0.01284594, -0.15076304, -0.19664998, 0.47748601, -0.49491112, -0.56724137, -0.70533451, 0.37682667] @@@ Birds
[-0.26947622, -0.43438009, 1.04710324, 0.00309165, -1.88184202, -0.38517502, -0.3580764, 0.37749972, 1.78445233, 0.5425822, 0.56555915, 1.1566274, 1.49469682, 0.30004521, 1.53101103, 0.51925266, 0.37964338, 2.0428688, 0.594771, 0.60963166, 0.58489053, 0.53205533, -0.20236019, 1.28836041, 0.43381122] @@@ Birds
[1.44106072, 0.25117856, -1.75788237, -0.55761902, 0.46829466, 0.30687186, -1.15672389, -1.42084349, 2.17644053, 1.7269699, -1.60137012, -0.6581072, 1.15299726, 0.49982353, -1.40815564, -0.29202637, -0.60287076, 0.58627774, -0.52241842, -0.88040159, 0.39921024, -0.5408949, 1.17257479, -0.38857275, 1.93391631] @@@ Birds
[2.35686675, 0.52367385, -1.63406274, -0.44907162, 0.77483959, 1.23545865, -0.86511819, -1.52414285, 1.42889305, 0.45466436, -1.53898745, 0.30821575, 0.87854101, -0.58638115, -0.04702458, -0.38704015, -1.6565986, 0.49485884, 0.05678247, -0.86096738, 0.13047107, 0.02797134, -0.22003344, 1.29100088, 1.45636689] @@@ Birds
[-0.62818789, 1.25548625, 1.89385004, 1.92458921, 1.15223244, -0.00576646, -0.30796118, 0.57382135, -0.22582365, -0.03232666, 0.54264454, -0.34384958, 0.45605728, -0.09781888, 0.32228508, -0.23969326, -0.45924472, 0.00867719, -0.52594194, -0.11618978, -0.7865686, -0.23958746, -0.91070472, -0.67055898, -0.99357531] @@@ Birds
[-0.63063968, 2.52274246, 2.21884922, 2.56572075, 2.921073, 0.29311057, -0.65197033, 0.97731527, 0.30954318, -0.35884754, 0.8323616, -1.22814235, 0.48116798, -0.63548613, 0.09793282, -0.67993226, -0.2985429, 0.16054169, -0.64753845, 0.47896906, -0.71220467, 0.4828358, -1.05693608, -0.03426726, -1.42861105] @@@ Birds
[-0.73325234, 1.10980602, 1.8368261, 1.89363784, 0.99157602, -0.70611345, 0.19629002, -0.22721126, 0.43149283, -0.8664798, 1.48728613, -1.3582349, 1.3436057, -1.24182881, 1.02572854, -0.50900722, -0.08470223, 0.24348441, -0.76804398, 0.67347567, -1.32298533, 1.21201824, -1.50762151, 1.2555485, -1.15285345] @@@ Birds
[-0.74423299, 0.93910853, 1.53376991, 1.62799109, 0.70879804, -0.89249049, 0.19005733, -0.58853669, 0.46111667, -0.8599739, 1.83361572, -1.13972565, 1.50928823, -1.21709007, 0.95063262, -0.59604852, 0.06515222, 0.39279218, -0.58207395, 0.87967575, -1.1912985, 1.40279113, -1.42131796, 1.37118782, -1.38913502] @@@ Birds
[-0.61023227, 1.60711816, 1.52915947, 1.87576234, 1.68618732, -0.41602687, -0.63775885, 0.28102745, 0.08832721, -0.15633204, 0.75080423, -0.26527146, 0.42402726, -0.12503425, 0.30661546, 0.0612142, 0.06773858, 0.7331814, 0.18376416, 0.65094921, -0.46836261, 0.05172671, -0.78524497, -0.33854766, -0.43871498] @@@ Birds
[-0.65197633, 1.62841664, 1.33944468, 1.7716116, 1.65620948, -0.07093098, -0.34300429, -0.12790182, 1.00276502, -0.80047093, 1.19557595, -1.57672722, 0.67173645, -0.8415887, 0.17470451, -0.49757066, -0.20968007, -0.25936367, -1.09725993, 0.35047012, -1.3073468, 1.01645199, -1.1997083, 0.98202941, -1.05310512] @@@ Birds
[-0.70402133, 2.11619149, 1.9667974, 2.24211223, 2.40022426, -0.45158521, -0.28857815, 0.61717673, 0.88177077, -0.71904422, 1.28829276, -1.40912483, 1.09428932, -0.81140339, 0.16233246, -0.29804792, -0.43909152, 0.48672533, -0.81644369, 0.93652618, -1.21403859, 0.27556596, -1.56511895, -0.12125143, -1.27186304] @@@ Birds
[-0.65630875, 1.85707465, 1.33348275, 1.92870104, 1.95550949, 0.01411938, -0.56048156, -0.24680104, 0.70952067, -1.122289, 1.20396936, -1.42808128, 0.42782171, -0.80830501, 0.313725, -0.70699124, -0.11696306, -0.23956934, -1.06398014, 0.11649715, -2.04588613, 0.31059109, -1.93893565, 0.72834479, -0.78586546] @@@ Birds
[-0.68753004, 2.02126403, 1.02152244, 1.70769988, 2.46729733, -0.27208773, -0.59142324, -0.28867298, 0.78455257, -1.46732472, 1.27660318, -1.42789192, 0.12639662, -0.61185409, -0.62796932, 0.07111176, -0.93709834, 0.08755517, -0.89071006, -0.11174712, -0.84667948, -0.15254858, -0.83761065, 0.4516208, -0.52080231] @@@ Birds
[-0.74198491, 1.08698293, 1.25436129, 1.52444621, 1.0403067, -0.96661536, 0.06976699, -0.52005453, 1.00709617, -0.6967445, 1.75173678, -1.44288179, 0.84187675, -0.86860422, 0.59591717, -0.10631968, -0.41680078, 0.54684941, -0.73802906, 0.59511949, -1.24211848, 0.87933657, -0.90633334, 0.83964228, -1.20697107] @@@ Birds
[-0.68508487, 1.26200821, 1.80142029, 1.93218773, 1.15578541, -0.18952622, -0.37808034, 0.13156975, -0.42317055, -0.1894656, 0.66134908, -0.7399594, 0.15464698, -0.66326157, 0.24025732, -0.07138049, -0.25106854, 0.20048392, -0.42692452, 0.20036579, -0.71021632, 0.26636467, -0.64971006, 0.03467633, -0.60619615] @@@ Birds
[-0.68067108, 2.52402021, 1.88706983, 2.41632157, 3.09163082, -0.15332634, -0.52243334, 0.42288402, 0.62465609, -0.86781099, 1.59806131, -1.15825703, 1.15978759, -0.78538744, 0.80474175, 0.13450959, -0.14806357, 0.56032388, -0.87650853, 0.88476959, -1.22055951, 0.78889795, -1.2392262, 0.74878562, -0.58102574] @@@ Birds
[-0.63081571, 2.58750047, 1.94438121, 2.53189425, 3.05637654, 0.19787384, -0.69472045, 0.0434588, 0.29880959, -0.92874346, 1.63382849, -1.55732038, 0.89389494, -1.38653983, 0.77173026, -0.34803857, -0.10389682, 0.16474255, -0.81215079, 0.93817049, -1.37883483, 0.77894036, -2.00023217, 0.64699865, -1.32770692] @@@ Birds
[-0.63732188, 0.82402462, 1.30698805, 1.39990946, 0.57207149, -0.1423357, -0.17686855, -0.44279862, -0.31948386, -0.51562934, 0.8422684, -1.28335944, -0.3013556, -1.50327748, 0.02549656, -0.53578241, -0.5713219, -0.37694064, -1.13164854, 0.27368268, -0.96393351, 0.30312188, -1.2596022, 0.11474793, -0.92691595] @@@ Birds
[-0.13193852, 1.20652213, -0.21775954, 0.78867463, 0.98154565, -0.37581098, -2.76916359, -2.18391746, 1.66578721, 0.49851489, 0.42444793, -1.74641587, 0.30413044, 0.3721138, 1.60064157, 1.01673525, -1.00163233, -0.15024349, -0.13584118, 2.17159234, 0.51021893, 0.58939444, -0.57320033, 1.04575036, 1.05800541] @@@ Birds
[0.7024335, -0.02518696, 0.91180872, 0.4528495, -0.24070802, 2.23671546, 0.80367541, 0.18799457, 1.40021827, -0.11799385, 0.93760888, -0.93767104, 1.31663121, -0.30433535, 0.31912625, -0.08703614, -0.37946706, 0.69540493, -1.16347792, 0.42987405, -0.94553864, 0.21937651, -0.92656388, -0.06465946, -0.82854449] @@@ Birds
[-0.30148558, -0.79733682, 0.42473946, -0.54643607, -0.92240541, 0.91484535, 1.14267066, -0.26625315, -0.78454823, -1.34045351, 1.0907434, -1.51953491, -0.76504607, -3.15862789, -2.27181385, -2.79229664, -2.55878177, -1.04476527, -0.54978871, 1.27135129, -1.11568777, -1.27078054, -4.35097798, -3.11346081, -3.54542726] @@@ Birds
[-0.73737383, 0.55953683, 1.50186756, 1.38319591, 0.16102844, -0.86255356, 0.09853106, -0.03636945, -0.35331272, -0.29626009, 1.73898783, -0.20130863, 0.57332167, 0.63922683, 2.40507931, 2.28865315, 0.82509764, 0.38589241, -0.29133927, 0.9548013, -0.4446441, -0.18682153, -1.32331283, -0.07280815, -0.27876723] @@@ Birds
[-0.48236207, 1.09830583, 0.9227182, 1.30228674, 1.0019654, 0.05976808, -1.05572924, -1.47644432, -0.94036067, -1.56973014, -0.42735156, -2.4483793, 0.11662898, -0.46640684, 0.26160227, -0.34120319, -0.04408921, 0.56771936, -0.67944964, 0.572341, -0.54926708, 1.0564873, -0.45173163, 1.08825254, 0.14685782] @@@ Birds
[-0.59898577, 1.03043152, 1.04438806, 1.3863858, 0.70024294, -1.40830712, -1.30853859, -0.54666442, -1.60310658, -0.32072058, 0.46679325, 0.86306761, 0.24494259, 0.69099681, 0.55007155, 1.03070142, 0.34291948, -0.12400054, -0.27570304, -0.59640387, -0.00296147, -0.66083325, 0.39727413, -0.12706642, 0.59251577] @@@ Birds
[-0.72397968, 1.9544869, 0.64330984, 1.69247373, 1.81984732, -2.18487412, -2.85049069, -1.83672419, 0.77029994, 0.59732699, 2.55756435, -0.47340292, -0.02353146, -0.77178086, 0.69560486, 0.72337453, 0.38601755, 0.56855258, 0.14852186, 1.25804696, -0.67024095, 1.06406956, -0.56006985, 0.79907258, 0.35473385] @@@ Birds
[-0.68623582, -1.30391436, 0.32979378, -0.98853501, -1.37572468, -0.6476536, 1.38782777, 1.40190132, -0.16848265, -0.39948017, 0.13909004, 0.10673511, 0.6026261, 0.59417364, 0.45486754, 0.5914817, 0.53458243, 0.782109, 0.22688359, 0.21900895, 0.06526128, 0.10498285, 0.16155718, 0.40036486, 0.70471854] @@@ Birds
[0.75040338, 0.4195812, -1.83905372, -0.420133, 0.73864518, 0.61261723, -0.64002614, -1.74010612, 1.78308911, 0.85033682, -1.77164644, 0.6084414, 0.43877724, -0.57087781, -0.16110423, -0.27293661, 0.13701136, 1.04704095, -1.2510668, -0.49589963, 1.33964705, -0.41643425, 0.46136016, 0.13993234, -0.37634566] @@@ Birds
[0.96314925, 0.43059104, -0.64848885, -0.37919696, 0.69255452, 1.06831655, -0.47975221, -0.88777282, 0.05733863, -0.08742282, -1.91614213, -1.39980622, 1.53211741, -1.4271889, -0.55385217, -0.12342869, -0.66459153, 1.09935954, -0.04425868, -1.26228085, 0.23345979, 2.17228182, -1.71466163, 0.21460274, 2.13241872] @@@ Birds
[-0.69938179, -1.1027661, 0.29653629, -0.75827104, -1.13774219, -0.99656756, 1.57766466, 1.00376524, 1.15746948, -0.71350467, 0.43556718, -1.15728834, 0.94023272, 0.2643777, 0.09128547, 0.10787121, -0.27272372, 0.70599331, -0.73561179, 0.43979057, -0.81761146, -0.01833669, -0.68543533, 0.13166295, -0.08379964] @@@ Birds
[-0.6223, -0.79161529, -0.10205493, -0.71669834, -0.70778131, -0.56680785, 1.37315953, 0.53010629, 1.48216586, -0.54428603, -0.10535603, -1.06580684, 0.73615561, 0.46235725, -0.12901956, 0.16382856, -0.32421402, 0.88573748, -0.72757033, 0.09106175, -0.74343517, -0.12823395, -0.32049214, -0.53517122, 0.23585176] @@@ Birds
[0.08552166, 0.64571748, 0.26685405, 0.29225977, 0.55391767, 0.50058296, -0.18422037, 0.62166724, 1.49061581, 0.54301953, 0.56817994, 1.00541884, 0.98788146, 1.04218283, 0.67542656, 0.76290191, 1.66647983, 0.2422392, 0.34913379, 1.36803423, -0.1988758, 0.62962108, 0.44997132, -0.19072171, 1.00553773] @@@ Birds
[0.14134373, 0.23596267, 0.27026272, 0.20080266, 0.10732099, 0.62532269, -0.33936328, 0.44744933, 0.97993918, 1.27126845, -0.06641041, 0.47358922, 1.72527787, 1.41692491, -0.17152976, 1.08634307, 1.32532658, 0.04329701, 0.3763118, 0.72683019, 0.49216243, -0.41861185, 0.21065609, -0.03320301, 0.67050141] @@@ Birds
[-0.54103091, 0.31828984, 1.06549847, 0.75409306, -0.34085061, 0.07528535, 0.29375595, 0.29918365, 1.83068377, 0.01592935, 1.23876275, 0.17018325, 1.99375666, -0.02050128, 1.06056562, 1.00306518, 0.84015041, 1.16980748, -0.09899542, 1.53961828, -0.25804139, 0.79248448, -0.29696245, 1.03957405, -0.49018402] @@@ Birds
[-0.38321652, 0.17055752, 0.08648121, -0.05704855, 0.09931218, 0.39033334, 0.06266318, -0.12848284, 1.45062984, 0.81984586, 0.3566424, 0.59097593, 2.40245024, 0.53173892, 0.72161501, 1.69276744, 0.99193047, 0.62959998, 0.07282597, 1.38362607, 0.20905424, 0.13906891, -0.09632212, 0.63692195, 0.04447527] @@@ Birds
[-0.58815935, -1.14007858, -0.42234575, -1.05463216, -0.97980299, 0.04811502, 1.33284042, 0.53238779, -0.28514202, 0.23111696, 0.04322846, 0.47951225, -0.62074454, -0.4966508, -1.09917687, -1.28255025, -1.14225474, -0.75429607, -0.44132788, -0.43845722, 0.03286522, -0.31252217, 0.83339385, -0.43649433, -0.1469966] @@@ Birds
[-0.67935484, -1.26620064, -0.4041589, -1.18315266, -1.1157072, -0.64941924, 1.65805399, 0.43585513, 0.20009514, -0.04491326, 0.76026666, 0.14615565, -0.06748846, -0.54972578, -0.78885233, -1.14001663, -1.00671127, -0.29370085, -0.62833875, 0.1389099, -0.30929692, 0.2516501, 0.29809747, -0.08751027, -0.33333616] @@@ Birds
[-0.10278281, -1.44961182, -0.30883253, -1.33909156, -1.37393311, 1.02312983, 1.75300633, 0.68032311, 0.21409818, 0.04779217, 0.97183942, -0.10960033, 0.18687602, -0.47916829, -0.51142754, -1.29231444, -1.52870915, -0.32471554, -0.70791643, 0.20001484, -0.54392692, 0.12503961, 0.05169419, -0.08026597, -0.45971633] @@@ Birds
[0.23324483, 0.62506741, -0.77559041, 0.13009009, 0.82713657, 0.29156689, -1.11698965, -1.23103018, 0.19468888, 0.08514634, -1.25962889, -0.53835484, -0.836578, 0.15820025, -1.84494609, 0.06777123, 0.58362146, -0.70058552, 0.89251094, 0.090399, 1.49592123, 0.34017775, -0.15767873, 0.718521, 0.75209023] @@@ Birds
[-0.295843471, 0.754330818, 0.956017324, 1.07753476, 0.505403403, 0.00179328824, -0.264403808, 0.354695774, 0.733543264, 0.629186166, 0.846921542, 0.609746664, 0.757384481, 0.284125911, 0.101375351, 0.169128949, -0.225846672, 0.312992423, -8.56439264e-05, 0.1154377, 0.100027338, 0.395928312, 0.3311727, -0.0706088271, -0.0151455543] @@@ Birds
[-0.41694775, -0.77682063, -0.35546905, -0.62267559, -0.67961032, 0.18771271, 0.99859386, 0.16551957, 0.47683793, -1.06561219, -1.80716314, -1.82448564, -1.20773157, -0.21115043, -2.09234165, -2.12807392, -1.57708418, -1.31625047, -1.81151777, -1.91858449, -1.78576083, -2.28481513, -1.74071897, -2.28629224, -1.41767582] @@@ Birds
[-0.62186799, -0.47335678, -0.00351912, -0.25438966, -0.51144964, -0.22858808, 0.60545103, 0.24814962, -0.01821829, -0.16033089, -1.24651783, -1.22773089, -1.56167333, -0.17736067, -1.28453408, -0.90041428, -0.58680118, -1.08918949, -1.09732084, -1.08187797, -0.02021915, -2.01759188, -1.0959786, -1.20588012, -0.77237879] @@@ Birds
[-0.65000186, 0.41629674, 0.53813617, 0.64656935, 0.01050513, -1.29286565, -0.50939486, -0.43969588, -0.68168065, -1.93038972, -2.45505196, -2.06667612, -0.74784131, 0.31006494, -0.10104612, 0.38492222, 0.31605236, 0.40701321, 0.26491269, 1.04992768, 1.03059334, 0.51515735, 0.55293104, 0.65600021, 1.44425643] @@@ Birds
[-0.16795469, -1.10636139, -0.08171106, -0.98367774, -1.0265019, 1.27140665, 1.44000293, 0.65136272, -0.39557365, -0.41225152, 0.04112855, -0.04786319, 0.28317867, 0.02116429, -0.10092076, 0.66128266, 0.25745186, 0.22264639, 0.11802229, 0.5149506, 0.08327279, -0.14681279, 0.04258506, 0.15082266, 0.36577594] @@@ Birds
[-0.65709399, 0.05559452, 0.1628723, 0.19667933, -0.05952602, -0.51523223, 0.14955686, -1.19969727, -0.67553715, -1.15837599, 0.73525555, -0.80800986, -0.23495456, 0.38432769, 1.38137459, 0.56883877, -0.16829246, 1.37030528, 0.96544513, 0.64496527, -0.94333382, 0.24159999, -0.40276064, 0.32799433, -0.7114503] @@@ Birds
[-0.69304976, 0.9593821, 0.49586009, 0.95382304, 0.72342894, -1.70755106, -1.89396461, -2.02179523, -1.08638803, -0.31742892, 1.61690256, 1.11222582, 1.30574469, 0.35836942, -0.11148384, 0.10825916, 0.54730445, 0.01463391, 0.02974789, 0.46362615, -0.32045963, 0.41372849, -0.09740153, 1.25724603, 0.53200673] @@@ Birds
[-0.5567809, 0.96455572, -0.14483749, 0.57460317, 0.86520533, -1.29388688, -2.26414421, -3.13364434, -0.61583306, -1.12629796, 1.59131653, 1.27849473, 2.39069236, -0.7710754, 1.22778728, 0.71901318, -0.02939074, 0.2474751, -0.09970133, 0.50390763, -0.54489422, 0.77602109, -0.62463598, 2.68238995, -0.66545663] @@@ Birds
[-0.58310623, -0.21655652, 1.30602838, 0.76550538, -0.56024689, -0.88643608, 0.23362457, 1.22863964, -0.80797514, 0.72273123, 0.47813023, 0.39750998, 0.03805517, 0.44192015, -0.08511819, 0.63476087, 0.0923923, 0.02784546, 0.11819495, -1.31492058, 0.3867899, -1.23361857, 0.26509626, -0.25473854, -0.34972741] @@@ Birds
[-0.36536443, -0.36804175, 0.72246634, 0.27597485, -0.62249399, 0.78324071, 0.76831796, -0.27316043, -0.83266531, -2.61193525, -0.27324694, -1.33675529, -0.64750527, -1.69163123, -1.20459932, -1.18923098, -1.41934574, -0.9641063, -2.28457861, -1.18584077, -1.58755613, -0.1647585, -1.27207469, -0.77699867, -1.7090166] @@@ Birds
[-0.55816907, 0.39269034, 0.62461545, 0.64008108, -0.09031328, -0.27887657, -0.04542281, 0.25544573, 1.20553482, -0.69550889, -1.33435652, -2.56716695, -1.40843422, -0.06491678, -0.614732, -1.51195396, -1.59290821, -1.08852347, -2.13143598, -1.08749914, -1.58979021, -2.09888978, -1.86022704, -1.55935502, -1.36648795] @@@ Birds
[-0.62909863, -0.134627, 0.86753584, 0.28560239, -0.34725583, 0.0821197, 0.88698822, -0.3686592, 0.20810558, -1.20085668, 0.36908115, -1.63990822, 0.51104844, -1.36652946, 0.28865351, -1.6736779, -0.04770304, -0.34625919, -1.50440465, 0.15347933, -2.05516198, 0.82157816, -2.10999297, 0.54730823, -1.41198405] @@@ Birds
[-0.62060527, -0.10243109, -0.26795898, -0.24443678, 0.15828537, -0.25298122, 0.96850617, -0.32535683, 1.90206842, -0.38075196, -0.10088773, 0.23048283, 1.12002866, 0.67051742, 0.32689292, 1.04738079, -0.31457857, 1.37374762, -0.13021365, 0.36392838, 0.07787309, -0.17822305, -0.1039908, -0.57378578, 0.64836241] @@@ Birds
[0.23129773, -0.66158576, -0.10597761, -0.66904821, -0.60016751, 0.1928525, -0.14480918, 1.13093861, 0.45767795, 1.51601084, -0.90563029, 0.88346385, 1.38497167, 1.77215737, 0.31527793, 0.07769131, 2.45298061, 0.91994302, 0.22204744, 0.95415837, 2.16348642, -0.47012626, 0.83953714, 1.20254053, 1.29010679] @@@ Birds
[-0.61557682, 0.31275839, 0.63494504, 0.56715843, 0.04442434, -0.28102594, 0.01816841, -0.75459234, -0.33812572, -1.37608958, -0.4842502, -1.60110715, -0.56305703, -1.844584, -1.61154947, -2.07754024, -1.55643692, -1.35651551, -2.21626072, -0.10479225, -1.00288995, 0.23915018, -0.45613225, 0.06165073, -0.7320155] @@@ Birds
[-0.61822132, -0.43288204, 1.01488875, 0.31316239, -0.81986689, -0.31396794, 0.39703532, 1.4024835, 0.54823702, 0.77674557, -0.19829348, -0.0182817, -0.12209151, 0.31729552, -0.0477926, 0.44309435, 0.52857903, 0.57877813, 0.63505096, 0.09457198, 0.75250148, -0.07622187, 0.51232936, -0.02508369, 0.34353923] @@@ Birds
[0.07268981, -1.05627458, 0.37917597, -0.69442941, -1.12191479, 1.4116306, 1.37910387, 0.97681345, 0.45861004, -0.6252614, -0.16537844, -1.06318214, 0.70669982, 0.37207741, 0.09750535, -0.19307162, -0.09195854, 0.59749151, -0.29010339, 0.2332582, -0.64740824, 0.28317426, -0.14312128, 0.41862776, 0.28432836] @@@ Birds
[-0.12139867, -0.40399147, 0.54211784, -0.01178326, -0.55099884, 1.12138754, 0.9831577, 0.37030317, 0.72693544, -0.64171174, 0.07720906, -1.05828812, 1.01469648, 0.34771471, 0.54609681, 0.30670702, 0.27977705, 0.87035607, -0.3559965, 0.65296779, -0.49392388, 0.48678439, -0.42768451, 0.62466227, 0.18177229] @@@ Birds
